한글발음,한자,획수,자원오행,뜻,발음오행
포,暴,15,火,"사나울, 해롭게할",水
포,泡,9,水,"거품, 성할",水
포,疱,10,水,천연두,水
포,脯,13,水,포,水
포,逋,14,土,달아날,水
포,㬥,17,火,사나울,水
포,炮,9,火,통째로 구울,水
포,炰,9,火,통째로 구울,水
폭,暴,15,火,"사나울, 햇빛쪼일",水
폭,幅,12,木,"폭, 넓이",水
폭,曝,19,火,쬘,水
폭,瀑,19,水,"폭포, 소나기",水
폭,輻,16,火,바퀴살,水
폭,爆,19,火,"폭발할, 불길 셀",水
표,表,9,木,"姓,겉,거죽",水
표,票,11,火,"姓,쪽지,문서",水
표,標,15,木,"姓,표할,적을",水
표,漂,15,水,"뜰, 움직일",水
표,杓,7,木,"자루, 별이름",水
표,驃,21,火,표절따,水
표,俵,10,火,나누어줄,水
표,䏇,17,火,들을,水
표,瓢,16,木,"박, 표주박",水
표,僄,13,火,가벼울,水
표,嘌,14,水,빠를,水
표,熛,15,火,불똥,水
표,縹,17,木,휘날릴,水
표,裱,14,木,목도리,水
표,鏢,19,金,칼끝장식,水
표,鑣,23,金,재갈,水
표,髟,10,火,늘어질,水
표,鰾,22,水,부레,水
표,彪,11,火,범무늬,水
표,豹,10,水,표범,水
표,飆,21,木,폭풍,水
표,飇,21,木,폭풍,水
표,飄,20,木,"질풍, 회오리바람",水
표,慓,15,火,"재빠를, 날랠",水
표,剽,13,金,"빠를, 사나울",水
표,勡,13,金,으를,水
표,嫖,14,土,"나랠, 음탕할",水
표,摽,15,木,칠,水
표,殍,11,水,주려죽을,水
품,品,9,水,"물건, 품수",水
품,稟,13,木,"줄, 내려줄",水
풍,諷,16,金,풍자할,水
풍,馮,12,火,"姓,탈,오를",水
풍,瘋,14,水,"두풍, 문둥병",水
풍,風,9,木,"바람, 풍속",水
풍,楓,13,木,단풍나무,水
풍,豐,18,木,"풍년, 무성할",水
풍,豊,13,木,풍년,水
피,皮,5,金,"姓,가죽,거죽",水
피,彼,8,火,"저것, 저",水
피,疲,10,水,피곤할,水
피,被,11,木,"이불, 받을",水
피,避,20,土,"피할, 숨을",水
피,披,9,木,"나눌, 쪼갤",水
피,陂,13,土,"비탈, 고개",水
피,詖,12,金,치우칠,水
피,鞁,14,金,가슴걸이,水
피,髲,15,火,"다리, 가발",水
픽,腷,15,水,답답할,水
필,佖,7,火,"점잖을, 나란히 할",水
필,疋,5,土,"필, 바를",水
필,必,5,火,"반드시, 오로지",水
필,匹,4,水,"필(疋), 짝",水
필,筆,12,木,"붓, 쓸",水
필,弼,12,金,"姓,도울,도지개",水
필,苾,11,木,"향기로울, 풀이름",水
필,馝,14,木,향내날,水
필,畢,11,土,"마칠, 편지",水
필,泌,9,水,샘물 흐르는 모양,水
필,咇,8,水,향내 날,水
필,㪤,15,金,"다할, 불 모양",水
필,㳼,12,水,샘 솟을,水
필,珌,10,金,칼장식옥,水
필,鉍,13,金,창자루,水
필,滭,15,水,용솟음할,水
필,篳,17,木,사립짝,水
필,罼,17,木,족대,水
필,蓽,17,木,콩,水
필,觱,16,金,악기이름,水
필,蹕,18,土,벽제할,水
필,鞸,20,金,"슬갑, 가죽 옷",水
필,韠,20,金,"슬갑, 가죽 옷",水
필,鵯,19,火,직박구리,水
필,駜,15,火,살찔,水
핍,乏,5,金,"가난할, 고달플",水
핍,逼,16,土,"닥칠, 위협할",水
핍,偪,11,火,핍박할,水
하,賀,12,金,"姓,하례할,경사",土
하,何,7,火,"姓,어찌,무엇",土
하,河,9,水,"姓,강물,운하",土
하,荷,13,木,"연꽃, 더할",土
하,昰,9,火,여름,土
하,下,3,水,"아래, 내릴",土
하,夏,10,火,"姓,나라이름,여름",土
하,嘏,14,水,"복받을, 클",土
하,碬,14,金,"숫돌, 울퉁불퉁한",土
하,廈,13,木,"큰집, 처마",土
하,厦,12,木,"큰집, 처마",土
하,閜,13,木,크게 열릴,土
하,赮,16,火,붉을,土
하,煆,13,火,"불사를, 더울",土
하,蕸,19,木,"연잎, 갈대",土
하,抲,9,木,지휘할,土
하,𧬂,19,金,대답할,土
하,岈,7,土,땅이름,土
하,瘕,14,水,기생충병,土
하,罅,17,土,틈,土
하,鍜,17,金,목 투구,土
하,呀,7,水,입벌릴,土
하,霞,17,水,"노을, 안개",土
하,瑕,14,金,"티, 잘못",土
하,蝦,15,水,새우,土
하,鰕,20,水,"새우, 도롱뇽",土
하,遐,16,土,"멀리할, 멀",土
하,嚇,17,水,"노할,웃을",土
하,㰤,9,火,크게 웃을,土
하,㗿,16,水,웃을,土
하,懗,18,火,속일,土
하,㦆,15,火,뜻없을(자랑할 호),土
학,狢,10,土,오소리,土
학,瘧,14,水,학질,土
학,學,16,水,"배울, 공부",土
학,学,8,水,"배울, 공부",土
학,嗃,13,水,엄할,土
학,鶴,21,火,"姓,두루미,학",土
학,皬,21,金,흴,土
학,确,12,金,자갈땅,土
학,郝,14,土,"姓,땅이름",土
학,鷽,24,火,비둘기,土
학,虐,9,木,"사나울, 해칠",土
학,謔,17,金,희롱거릴,土
한,韓,17,金,"姓,한나라,한국",土
한,漢,15,水,"姓,한수,은하수",土
한,澖,16,水,넓을,土
한,澣,17,水,"빨래할, 열흘",土
한,瀚,20,水,넓고 큰 모양,土
한,翰,16,火,"날개, 줄기",土
한,𡽜,17,土,산 높을,土
한,僩,14,火,"굳셀, 너그러울",土
한,嫺,15,土,우아할,土
한,橌,16,木,큰 나무,土
한,嫻,15,土,우아할,土
한,捍,11,木,막을,土
한,暵,15,火,말릴,土
한,閈,11,木,이문(동네입구 문),土
한,邗,10,土,땅이름,土
한,䦥,16,木,익힐,土
한,閒,12,土,"틈, 사이",土
한,罕,7,木,"그물, 드물",土
한,邯,12,土,고을이름(감),土
한,寒,12,水,"추울, 떨릴",土
한,恨,10,火,"한할, 뉘우칠",土
한,旱,7,火,"가물, 물없을",土
한,駻,17,火,사나울,土
한,鷳,23,火,백한(새 이름),土
한,鼾,17,金,코고는 소리,土
한,壑,17,土,"산골짜기, 도랑",土
한,汗,7,水,"땀, 물질펀할",土
한,扞,7,木,"막을, 거절할",土
한,忓,7,火,방해할,土
한,限,14,土,"한계, 경계",土
한,悍,11,火,원통할,土
한,閑,12,水,"막을, 한가할",土
한,雗,18,火,흰 꿩,土
할,割,12,金,나눌,土
할,轄,17,火,"수레소리, 관장할",土
할,瞎,15,木,애꾸눈,土
함,鹹,20,水,"짤, 소금",土
함,喊,12,水,"소리, 다물",土
함,緘,15,木,"봉할, 새끼",土
함,莟,13,木,꽃술,土
함,諴,16,金,화동할,土
함,輱,16,火,수레 소리,土
함,闞,20,木,범 소리,土
함,啣,11,水,銜의 俗子,土
함,檻,18,木,"우리, 감옥",土
함,銜,14,金,"재갈, 머금을",土
함,艦,20,木,"싸움배, 병선",土
함,陷,16,土,"함정, 빠질",土
함,咸,9,水,"姓,다,모두",土
함,含,7,水,"머금을, 용납할",土
함,函,8,木,"상자, 편지",土
함,涵,12,水,"젖을, 잠길",土
합,合,6,水,"합할, 맞을",土
합,哈,9,水,웃는소리,土
합,盒,11,金,찬합,土
합,闔,18,木,"문짝, 간직할",土
합,陜,15,土,"땅이름, 산골짜기",土
합,閤,14,木,"쪽문, 규방",土
합,匌,8,金,돌(돌다),土
합,柙,9,木,우리,土
합,盍,10,土,덮을,土
합,郃,13,土,고을 이름,土
합,榼,14,木,통(물통),土
합,溘,14,水,갑자기,土
합,蛤,12,水,"대합, 개구리",土
합,嗑,13,水,입 다물,土
항,姮,9,土,항아,土
항,港,13,水,"항구, 뱃길",土
항,頏,13,火,새 날아 내릴,土
항,降,14,土,항복할,土
항,肛,9,水,똥구멍,土
항,抗,8,木,"막을, 올릴",土
항,亢,4,水,"오를, 높을",土
항,沆,8,水,"넓을, 흐를",土
항,杭,8,木,"건널, 나룻배",土
항,桁,10,木,"차꼬, 도리",土
항,行,6,火,항렬,土
항,缸,9,土,항아리,土
항,夯,5,木,멜,土
항,炕,8,火,마를,土
항,缿,12,土,투서함,土
항,伉,6,火,"짝, 굳셀",土
항,嫦,14,土,姮의 俗子,土
항,恒,10,火,"항상, 뻗칠",土
항,恆,10,火,항상,土
항,巷,9,土,"마을, 골목",土
항,項,12,火,"목, 클",土
항,航,10,木,"배다리, 건널",土
해,祄,9,木,하늘이 도울,土
해,瀣,20,水,이슬 기운,土
해,蟹,19,水,게,土
해,邂,20,土,"만날, 기뻐하는 모양",土
해,絯,12,木,묵을,土
해,陔,14,土,언덕,土
해,妶,8,土,여자이름(현),土
해,懈,17,火,"게으를, 느슨해질",土
해,駭,16,火,"놀랄, 소란스러울",土
해,骸,16,金,"뼈, 해골",土
해,害,10,木,"해칠, 손해",土
해,嶰,16,土,골짜기,土
해,廨,16,木,관아,土
해,欬,10,火,기침,土
해,獬,17,土,해태,土
해,痎,11,水,학질,土
해,薤,19,木,염교(풀이름),土
해,醢,17,金,젓갈,土
해,頦,15,火,아래턱,土
해,鮭,17,水,어채,土
해,眩,10,木,아찔할(현),土
해,該,13,金,"그, 해당할",土
해,偕,11,火,"함께, 알맞을",土
해,楷,13,木,"본보기, 본받을",土
해,諧,16,金,"화할, 고르게할",土
해,海,11,水,"姓,바다,클",土
해,亥,6,水,"돼지, 열두째 지지",土
해,咍,8,水,"웃을, 기뻐할",土
해,解,13,木,"풀, 가를",土
해,奚,10,水,"어찌, 종족이름",土
해,咳,9,水,"포괄할, 기침",土
해,垓,9,土,"지경, 경계",土
해,孩,9,水,"어린아이, 어릴",土
해,瑎,14,金,검은 옥돌,土
해,澥,17,水,바다이름,土
해,晐,10,火,갖출,土
핵,核,10,木,"씨, 과실",土
핵,劾,8,水,"힘쓸, 노력할",土
핵,翮,16,火,깃촉,土
핵,覈,19,金,"핵실할, 실상조사",土
행,幸,8,木,"다행, 바랄",土
행,行,6,火,"갈, 다닐",土
행,杏,7,木,"살구나무, 은행",土
행,涬,12,水,기운,土
행,荇,12,木,마름,土
행,倖,10,火,"요행, 간사할",土
행,悻,12,火,성낼,土
향,向,6,水,"향할, 나아갈",土
향,香,9,木,"향기로울, 향",土
향,享,8,土,"누릴, 드릴",土
향,珦,11,金,"옥이름, 구슬",土
향,鄕,17,土,"姓,시골,마을",土
향,嚮,19,水,"향할, 권할",土
향,晑,10,火,밝을,土
향,饗,22,水,"잔치할, 연회할",土
향,薌,19,木,곡식 향내,土
향,響,22,金,"울림, 울리는 소리",土
향,麘,20,土,사향 사슴,土
향,餉,15,水,"도시락, 군자금",土
허,許,11,金,"姓,허락할,믿을",土
허,墟,15,土,"언덕, 옛터",土
허,虛,12,木,"빌, 공허할",土
허,噓,14,水,"울, 불",土
허,歔,16,火,흐느낄,土
헌,憲,16,火,"법, 높을",土
헌,㦥,20,火,총명할,土
헌,昍,8,火,밝을,土
헌,櫶,20,木,나무이름,土
헌,獻,20,土,"드릴, 바칠",土
헌,䡣,16,火,"초헌, 수레",土
헌,軒,10,火,"추녀, 난간",土
헌,巚,23,土,봉우리,土
헌,幰,19,木,수레 휘장,土
헌,攇,20,木,"죌, 비길",土
헐,歇,13,金,"쉴, 휴식",土
험,獫,17,土,오랑캐 이름,土
험,玁,24,土,오랑캐 이름,土
험,險,21,土,"험할, 위태로울",土
험,驗,23,火,"증험할, 시험할",土
험,嶮,16,土,"험할, 높을",土
현,絢,12,木,무늬,土
현,呟,8,水,소리,土
현,現,12,金,"나타날, 친할",土
현,絃,11,木,"악기줄, 새끼",土
현,賢,15,金,"어질, 착할",土
현,儇,15,火,"영리할, 빠를",土
현,譞,20,金,"지혜, 슬기",土
현,玄,5,火,"姓,하늘,검을",土
현,弦,8,木,"시위, 시위울림",土
현,顯,23,火,"나타날, 드러날",土
현,顕,18,火,"나타날,",土
현,峴,10,土,"고개, 산이름",土
현,鋗,15,金,"노구 솥, 냄비",土
현,琄,12,金,패옥,土
현,嬛,16,土,"경편할, 빠를",土
현,灦,26,水,물 깊고 맑을,土
현,䧋,15,土,한정할,土
현,㢺,11,木,활,土
현,㭹,12,木,땅이름,土
현,衒,11,火,"선전할, 팔",土
현,讂,22,金,구할,土
현,晛,11,火,"햇살, 밝을",土
현,泫,9,水,"물깊을, 빛날",土
현,炫,9,火,"빛날, 밝을",土
현,玹,10,金,"옥돌, 옥이름",土
현,見,7,火,"나타날, 이제",土
현,昡,9,火,"햇빛, 당혹할",土
현,鉉,13,金,"솔귀, 활시위",土
현,鋧,15,金,작은 끌,土
현,睍,12,火,불거진 눈,土
현,俔,9,火,염탐할,土
현,眩,10,木,"아찔할, 현혹할",土
현,舷,11,木,뱃전,土
현,駽,17,火,철총이(검푸른 말),土
현,痃,10,水,근육이 땅기는 병,土
현,繯,19,木,맬,土
현,翾,19,火,날,土
현,蜆,13,水,도롱이벌레,土
현,誢,14,金,말다툼할,土
현,怰,9,火,괴로울,土
현,縣,16,木,"매달, 고을",土
현,懸,20,火,"매달, 늘어질",土
현,娊,10,土,허리 가늘,土
현,妶,8,土,여자이름,土
혁,革,9,金,"가죽, 북",土
혁,奕,9,木,"클, 아름다울",土
혁,侐,8,火,"고요할, 쓸쓸할",土
혁,焃,11,火,밝을,土
혁,焱,12,火,(염)불꽃,土
혁,赫,14,火,"붉을, 빛날",土
혁,爀,18,火,"빛날, 붉을",土
혁,𧹽,21,火,진한 붉은 빛,土
혁,弈,9,木,바둑,土
혁,洫,10,水,봇도랑,土
혁,鬩,18,金,다툴,土
혁,嚇,17,水,"노할, 꾸짖을",土
혈,血,6,水,"피, 피칠",土
혈,頁,9,火,머리,土
혈,穴,5,水,"구멍, 틈",土
혈,絜,12,木,헤아릴,土
혈,趐,13,火,나아갈,土
혈,歇,13,金,"휴식할, 없앨",土
혈,予,3,水,"외로울, 남을",土
혐,嫌,13,土,"싫어할, 의심할",土
협,愜,13,火,쾌할,土
협,篋,15,木,상자,土
협,協,8,水,"화합할, 도울",土
협,冾,8,水,"화할, 윤택할",土
협,夾,7,木,"낄, 부축할",土
협,頰,16,火,"뺨, 기분 좋을",土
협,莢,13,木,"풀열매, 콩깍지",土
협,俠,9,火,"호협할, 협사",土
협,挾,11,木,"가질, 낄",土
협,峽,10,土,"골짜기, 산골",土
협,浹,11,水,"젖을, 물결일",土
협,脅,12,水,"갈빗대, 옆구리",土
협,狹,11,土,좁을,土
협,脇,12,水,"갈빗대, 옆구리",土
협,鋏,15,金,"집게, 가위",土
협,匧,9,水,상자,土
협,叶,5,水,맞을,土
협,埉,10,土,물가,土
협,恊,10,火,화합할,土
협,悏,11,火,쾌할,土
형,亨,7,土,"형통할, 드릴",土
형,兄,5,木,"맏이, 언니",土
형,侀,8,火,"이룰, 모일",土
형,泂,9,水,"찰, 깊을, 넓을",土
형,炯,9,火,"빛날, 밝을",土
형,瑩,15,金,"밝을, 옥빛",土
형,形,7,火,"모양, 형상",土
형,型,9,土,"본보기, 거푸집",土
형,邢,11,土,"姓,나라이름,땅",土
형,衡,16,火,"저울대, 평평할",土
형,馨,20,木,"향기, 향내",土
형,熒,14,火,"등불, 밝을",土
형,滎,14,水,"실개천,못이름",土
형,灐,22,水,물이름,土
형,珩,11,金,"노리개, 패옥",土
형,灐,19,水,"맑을, 개천",土
형,娙,10,土,"여관(女官), 예쁠",土
형,迥,13,土,"멀, 빛날",土
형,鎣,18,金,"갈, 문지를",土
형,刑,6,金,"형벌, 본받을",土
형,螢,16,水,"개똥벌레, 반디",土
형,夐,15,金,멀,土
형,詗,12,金,염탐할,土
형,荆,12,木,"모형나무, 곤장",土
혜,鞋,15,金,"신, 짚신",土
혜,傒,12,火,가둘,土
혜,嘒,14,水,작은 소리,土
혜,徯,13,火,기다릴,土
혜,槥,15,木,널(작은 관),土
혜,盻,9,木,흘겨볼,土
혜,謑,17,金,꾸짖을,土
혜,橞,16,木,나무이름,土
혜,醯,19,金,"식초, 위태로울",土
혜,惠,12,火,"은혜, 인자할",土
혜,恵,10,火,은혜,土
혜,慧,15,火,"슬기로울, 지혜",土
혜,憓,16,火,"사랑할, 순종할",土
혜,暳,15,火,별 반짝일,土
혜,蹊,17,土,"지름길, 기다릴",土
혜,兮,4,金,어조사,土
혜,蕙,18,木,"혜초, 난초",土
혜,彗,11,火,"쓸, 총명",土
혜,寭,15,木,밝힐,土
혜,譓,19,金,슬기로울,土
혜,匸,2,土,"감출, 덮을",土
혜,䚷,11,金,진실한 말,土
혜,鏸,20,金,날카로울,土
혜,譿,22,金,"슬기로울, 분별할",土
혜,潓,16,水,물결,土
호,號,13,木,"부를, 부르짖을",土
호,湖,13,水,"호수, 물",土
호,浩,11,水,"넓을, 넉넉할",土
호,晧,11,火,"빛날, 밝을",土
호,皓,12,金,"밝을, 깨끗할",土
호,澔,16,水,넓을,土
호,昊,8,火,"하늘, 클, 성할",土
호,淏,12,水,맑은모양,土
호,祜,10,木,"복, 복이 많을",土
호,芦,10,木,지황,土
호,皞,15,火,"휠, 밝을",土
호,婋,11,土,계집영리할,土
호,護,21,金,"보호할, 통솔할",土
호,琥,13,金,"호박, 서옥",土
호,瑚,14,金,"산호, 호련",土
호,頀,23,金,"구할, 지킬",土
호,岵,8,土,산,土
호,弧,8,木,활,土
호,縞,16,木,명주,土
호,蒿,16,木,"쑥, 향기",土
호,濠,18,水,"해자, 물이름",土
호,灝,25,水,넓을,土
호,滬,15,水,물 이름,土
호,皜,15,金,흴,土
호,杲,8,木,밝을(고),土
호,昈,8,火,빛날,土
호,虍,6,木,호피무늬,土
호,餬,18,水,"기식할, 죽",土
호,聕,13,火,들릴,土
호,醐,16,金,제호,土
호,瓠,11,木,"표주박, 단지",土
호,葫,15,木,"마늘, 조롱박",土
호,蝴,15,水,나비,土
호,鎬,18,金,"姓,호경,밝은모양",土
호,壕,17,土,"해자, 도랑",土
호,壺,12,木,"질그릇, 병",土
호,滸,15,水,물가,土
호,顥,21,火,"클, 빛나는 모양",土
호,扈,11,木,"姓,뒤따를,넓을",土
호,戶,4,木,"지게, 지게문",土
호,犒,14,火,"호궤할, 위로",土
호,鄗,17,土,땅이름,土
호,熩,15,火,빛날,土
호,嫭,14,土,아름다울,土
호,怙,9,火,"믿을, 의지할",土
호,蔰,17,木,빛,土
호,芐,9,木,지황,土
호,瓳,10,金,"반호, 벽돌",土
호,乎,5,金,어조사,土
호,呼,8,水,"부를, 숨내쉴",土
호,好,6,土,"좋아할, 아름다울",土
호,互,4,水,"서로, 어긋날",土
호,胡,11,火,"姓,오랑캐,어찌",土
호,豪,14,水,"호걸, 귀인",土
호,糊,15,木,"풀, 풀칠할",土
호,狐,9,土,여우,土
호,濩,18,水,"퍼질, 삶을",土
호,毫,11,火,"가는 털, 조금",土
호,虎,8,木,"범, 용맹스러울",土
호,冱,6,水,얼,土
호,鬍,19,火,수염,土
호,沍,8,水,얼,土
호,滈,14,水,장마,土
호,猢,13,土,원숭이,土
혹,熇,14,火,"뜨거울, 불꽃 성할",土
혹,或,8,金,"혹은, 늘, 있을",土
혹,惑,12,火,"미혹할, 어지러울",土
혹,酷,14,金,"독할, 잔인할",土
혼,魂,14,火,"넋, 마음",土
혼,混,12,水,"섞일, 흐릴",土
혼,圂,10,水,뒷간,土
혼,湣,13,水,흐릴,土
혼,溷,14,水,어지러울,土
혼,閽,16,木,문지기,土
혼,婚,11,土,"혼인할, 혼인",土
혼,俒,9,火,완전할,土
혼,䫟,19,火,얼굴 둥글,土
혼,昏,8,火,"어두울, 저녁",土
혼,渾,13,水,"물소리, 흐릴",土
혼,琿,14,金,아름다운 옥,土
혼,焜,12,火,빛날,土
홀,惚,12,火,"황홀한, 흐릿할",土
홀,忽,8,火,"소홀할, 손쉬울",土
홀,笏,10,木,피리가락,土
홀,囫,7,水,온전할,土
홍,弘,5,火,"姓,넓을,클",土
홍,紅,9,木,"붉을, 연지",土
홍,洪,10,水,"姓,큰물,넓을",土
홍,鴻,17,火,"기러기, 번성할",土
홍,泓,9,水,"깊을, 웅덩이",土
홍,烘,10,火,"화롯불, 횃불",土
홍,虹,9,水,무지개,土
홍,鉷,14,金,"돌쇠뇌, 석궁",土
홍,哄,9,水,"노랫소리, 떠들썩할",土
홍,澒,16,水,수은,土
홍,篊,15,木,통발,土
홍,鬨,16,金,싸울,土
홍,訌,10,金,"무너질, 어지러울",土
홍,汞,7,水,수은,土
홍,晎,10,火,날 밝으려할,土
화,禍,14,木,"재화, 재난",土
화,譁,19,金,시끄러울,土
화,嘩,15,水,떠들썩할,土
화,化,4,火,"화할, 교화할",土
화,和,8,水,"姓,고루,화할",土
화,花,10,木,"姓,꽃,아름다울",土
화,貨,11,金,"재물, 물품",土
화,話,13,金,"이야기, 말할",土
화,畫,12,土,"그림, 그릴",土
화,畵,13,土,그림,土
화,華,14,木,"姓,빛날,꽃",土
화,禾,5,木,"곡식, 곡물",土
화,嬅,15,土,"고울, 여자이름",土
화,樺,16,木,자작나무,土
화,澕,16,水,물 깊을,土
화,火,4,火,"태울, 불사를",土
화,靴,13,金,가죽신,土
화,俰,10,火,화할,土
화,驊,22,火,준마,土
화,龢,22,木,화할,土
확,廓,14,木,"성, 둘레",土
확,確,15,金,"확실할, 굳을",土
확,碻,15,金,확실할,土
확,穫,19,木,곡식거둘,土
확,擴,19,木,"늘일, 넓힐",土
확,攫,24,木,"붙잡을, 움킬",土
확,矍,20,木,두리번거릴,土
확,矡,25,金,창,土
확,礭,21,金,회초리,土
확,鑊,22,金,가마솥,土
환,桓,10,木,"姓,묘목,굳셀",土
환,奐,9,木,"성할, 빛날",土
